	Plate	Well	Well Number	Original Gene Target	Frames	Plate_Map_Name	Gene_Replicate	Site	DNA
233	LT0023_11	C1	49	ENSG00000149503	46	LT0023_11_49	1	1	LT0023_11/LT0023_11_49_46.tif
234	LT0023_11	C4	52	ENSG00000149503	55	LT0023_11_52	1	1	LT0023_11/LT0023_11_52_55.tif
235	LT0024_01	A4	4	ENSG00000149503	58	LT0024_01_4	1	1	LT0024_01/LT0024_01_4_58.tif
236	LT0024_01	C1	49	ENSG00000149503	40	LT0024_01_49	1	1	LT0024_01/LT0024_01_49_40.tif
237	LT0024_01	C4	52	ENSG00000149503	33	LT0024_01_52	1	1	LT0024_01/LT0024_01_52_33.tif
238	LT0024_38	A4	4	ENSG00000149503	38	LT0024_38_4	1	1	LT0024_38/LT0024_38_4_38.tif
239	LT0024_38	C1	49	ENSG00000149503	52	LT0024_38_49	1	1	LT0024_38/LT0024_38_49_52.tif
240	LT0024_38	C4	52	ENSG00000149503	36	LT0024_38_52	1	1	LT0024_38/LT0024_38_52_36.tif
241	LT0024_41	A4	4	ENSG00000149503	35	LT0024_41_4	1	1	LT0024_41/LT0024_41_4_35.tif
242	LT0024_41	C1	49	ENSG00000149503	36	LT0024_41_49	1	1	LT0024_41/LT0024_41_49_36.tif
243	LT0024_41	C4	52	ENSG00000149503	55	LT0024_41_52	1	1	LT0024_41/LT0024_41_52_55.tif
244	LT0025_37	A4	4	ENSG00000149503	52	LT0025_37_4	1	1	LT0025_37/LT0025_37_4_52.tif
245	LT0025_37	C1	49	ENSG00000149503	39	LT0025_37_49	1	1	LT0025_37/LT0025_37_49_39.tif
246	LT0025_37	C4	52	ENSG00000149503	44	LT0025_37_52	1	1	LT0025_37/LT0025_37_52_44.tif
247	LT0025_41	A4	4	ENSG00000149503	58	LT0025_41_4	1	1	LT0025_41/LT0025_41_4_58.tif
248	LT0025_41	C1	49	ENSG00000149503	48	LT0025_41_49	1	1	LT0025_41/LT0025_41_49_48.tif
249	LT0025_41	C4	52	ENSG00000149503	48	LT0025_41_52	1	1	LT0025_41/LT0025_41_52_48.tif
250	LT0025_54	A4	4	ENSG00000149503	46	LT0025_54_4	1	1	LT0025_54/LT0025_54_4_46.tif
251	LT0025_54	C1	49	ENSG00000149503	44	LT0025_54_49	1	1	LT0025_54/LT0025_54_49_44.tif
252	LT0025_56	A4	4	ENSG00000149503	39	LT0025_56_4	1	1	LT0025_56/LT0025_56_4_39.tif
253	LT0025_56	C1	49	ENSG00000149503	45	LT0025_56_49	1	1	LT0025_56/LT0025_56_49_45.tif
254	LT0026_01	A4	4	ENSG00000149503	44	LT0026_01_4	1	1	LT0026_01/LT0026_01_4_44.tif
255	LT0026_01	C1	49	ENSG00000149503	54	LT0026_01_49	1	1	LT0026_01/LT0026_01_49_54.tif
256	LT0026_01	C4	52	ENSG00000149503	47	LT0026_01_52	1	1	LT0026_01/LT0026_01_52_47.tif
257	LT0026_01	G15	159	KIF11	59	LT0026_01_159	1	1	LT0026_01/LT0026_01_159_59.tif
258	LT0026_21	A4	4	ENSG00000149503	41	LT0026_21_4	1	1	LT0026_21/LT0026_21_4_41.tif
259	LT0026_21	C1	49	ENSG00000149503	44	LT0026_21_49	1	1	LT0026_21/LT0026_21_49_44.tif
260	LT0026_21	C4	52	ENSG00000149503	34	LT0026_21_52	1	1	LT0026_21/LT0026_21_52_34.tif
261	LT0026_21	G15	159	KIF11	51	LT0026_21_159	1	1	LT0026_21/LT0026_21_159_51.tif
262	LT0026_22	A4	4	ENSG00000149503	33	LT0026_22_4	1	1	LT0026_22/LT0026_22_4_33.tif
263	LT0026_22	C1	49	ENSG00000149503	45	LT0026_22_49	1	1	LT0026_22/LT0026_22_49_45.tif
264	LT0026_22	C4	52	ENSG00000149503	45	LT0026_22_52	1	1	LT0026_22/LT0026_22_52_45.tif
265	LT0026_22	G15	159	KIF11	31	LT0026_22_159	1	1	LT0026_22/LT0026_22_159_31.tif
266	LT0027_02	A4	4	ENSG00000149503	60	LT0027_02_4	1	1	LT0027_02/LT0027_02_4_60.tif
267	LT0027_02	C1	49	ENSG00000149503	62	LT0027_02_49	1	1	LT0027_02/LT0027_02_49_62.tif
268	LT0027_02	C4	52	ENSG00000149503	42	LT0027_02_52	1	1	LT0027_02/LT0027_02_52_42.tif
269	LT0027_43	A4	4	ENSG00000149503	34	LT0027_43_4	1	1	LT0027_43/LT0027_43_4_34.tif
270	LT0027_43	C1	49	ENSG00000149503	52	LT0027_43_49	1	1	LT0027_43/LT0027_43_49_52.tif
271	LT0027_43	C4	52	ENSG00000149503	60	LT0027_43_52	1	1	LT0027_43/LT0027_43_52_60.tif
272	LT0027_44	A4	4	ENSG00000149503	32	LT0027_44_4	1	1	LT0027_44/LT0027_44_4_32.tif
273	LT0027_44	C1	49	ENSG00000149503	33	LT0027_44_49	1	1	LT0027_44/LT0027_44_49_33.tif
274	LT0027_45	A4	4	ENSG00000149503	51	LT0027_45_4	1	1	LT0027_45/LT0027_45_4_51.tif
275	LT0027_45	C1	49	ENSG00000149503	50	LT0027_45_49	1	1	LT0027_45/LT0027_45_49_50.tif
276	LT0027_45	C4	52	ENSG00000149503	47	LT0027_45_52	1	1	LT0027_45/LT0027_45_52_47.tif
277	LT0028_01	A4	4	ENSG00000149503	53	LT0028_01_4	1	1	LT0028_01/LT0028_01_4_53.tif
278	LT0028_01	C1	49	ENSG00000149503	31	LT0028_01_49	1	1	LT0028_01/LT0028_01_49_31.tif
279	LT0028_01	C4	52	ENSG00000149503	60	LT0028_01_52	1	1	LT0028_01/LT0028_01_52_60.tif
280	LT0028_02	A4	4	ENSG00000149503	59	LT0028_02_4	1	1	LT0028_02/LT0028_02_4_59.tif
281	LT0028_02	C1	49	ENSG00000149503	54	LT0028_02_49	1	1	LT0028_02/LT0028_02_49_54.tif
282	LT0028_02	C4	52	ENSG00000149503	49	LT0028_02_52	1	1	LT0028_02/LT0028_02_52_49.tif
283	LT0028_14	A4	4	ENSG00000149503	62	LT0028_14_4	1	1	LT0028_14/LT0028_14_4_62.tif
284	LT0028_14	C1	49	ENSG00000149503	59	LT0028_14_49	1	1	LT0028_14/LT0028_14_49_59.tif
285	LT0028_14	C4	52	ENSG00000149503	61	LT0028_14_52	1	1	LT0028_14/LT0028_14_52_61.tif
286	LT0029_01	A4	4	ENSG00000149503	41	LT0029_01_4	1	1	LT0029_01/LT0029_01_4_41.tif
287	LT0029_01	C1	49	ENSG00000149503	39	LT0029_01_49	1	1	LT0029_01/LT0029_01_49_39.tif
288	LT0029_01	C4	52	ENSG00000149503	44	LT0029_01_52	1	1	LT0029_01/LT0029_01_52_44.tif
289	LT0029_05	A4	4	ENSG00000149503	34	LT0029_05_4	1	1	LT0029_05/LT0029_05_4_34.tif
290	LT0029_05	C1	49	ENSG00000149503	31	LT0029_05_49	1	1	LT0029_05/LT0029_05_49_31.tif
291	LT0029_05	C4	52	ENSG00000149503	39	LT0029_05_52	1	1	LT0029_05/LT0029_05_52_39.tif
292	LT0029_06	A4	4	ENSG00000149503	51	LT0029_06_4	1	1	LT0029_06/LT0029_06_4_51.tif
293	LT0029_06	C1	49	ENSG00000149503	44	LT0029_06_49	1	1	LT0029_06/LT0029_06_49_44.tif
294	LT0029_06	C4	52	ENSG00000149503	49	LT0029_06_52	1	1	LT0029_06/LT0029_06_52_49.tif
295	LT0030_03	A4	4	ENSG00000149503	46	LT0030_03_4	1	1	LT0030_03/LT0030_03_4_46.tif
296	LT0030_03	C1	49	ENSG00000149503	40	LT0030_03_49	1	1	LT0030_03/LT0030_03_49_40.tif
297	LT0030_03	C4	52	ENSG00000149503	31	LT0030_03_52	1	1	LT0030_03/LT0030_03_52_31.tif
298	LT0030_04	A4	4	ENSG00000149503	43	LT0030_04_4	1	1	LT0030_04/LT0030_04_4_43.tif
299	LT0030_04	C1	49	ENSG00000149503	50	LT0030_04_49	1	1	LT0030_04/LT0030_04_49_50.tif
300	LT0030_04	C4	52	ENSG00000149503	55	LT0030_04_52	1	1	LT0030_04/LT0030_04_52_55.tif
301	LT0030_17	A4	4	ENSG00000149503	48	LT0030_17_4	1	1	LT0030_17/LT0030_17_4_48.tif
302	LT0030_17	C1	49	ENSG00000149503	41	LT0030_17_49	1	1	LT0030_17/LT0030_17_49_41.tif
303	LT0030_17	C4	52	ENSG00000149503	51	LT0030_17_52	1	1	LT0030_17/LT0030_17_52_51.tif
304	LT0030_18	A4	4	ENSG00000149503	43	LT0030_18_4	1	1	LT0030_18/LT0030_18_4_43.tif
305	LT0030_18	C1	49	ENSG00000149503	46	LT0030_18_49	1	1	LT0030_18/LT0030_18_49_46.tif
306	LT0030_18	C4	52	ENSG00000149503	61	LT0030_18_52	1	1	LT0030_18/LT0030_18_52_61.tif
307	LT0031_02	A4	4	ENSG00000149503	58	LT0031_02_4	1	1	LT0031_02/LT0031_02_4_58.tif
308	LT0031_02	C1	49	ENSG00000149503	45	LT0031_02_49	1	1	LT0031_02/LT0031_02_49_45.tif
309	LT0031_02	C4	52	ENSG00000149503	50	LT0031_02_52	1	1	LT0031_02/LT0031_02_52_50.tif
310	LT0031_32	A4	4	ENSG00000149503	50	LT0031_32_4	1	1	LT0031_32/LT0031_32_4_50.tif
311	LT0031_32	C1	49	ENSG00000149503	58	LT0031_32_49	1	1	LT0031_32/LT0031_32_49_58.tif
312	LT0031_32	C4	52	ENSG00000149503	57	LT0031_32_52	1	1	LT0031_32/LT0031_32_52_57.tif
313	LT0031_50	A4	4	ENSG00000149503	42	LT0031_50_4	1	1	LT0031_50/LT0031_50_4_42.tif
314	LT0031_50	C1	49	ENSG00000149503	53	LT0031_50_49	1	1	LT0031_50/LT0031_50_49_53.tif
315	LT0031_50	C4	52	ENSG00000149503	38	LT0031_50_52	1	1	LT0031_50/LT0031_50_52_38.tif
316	LT0031_51	A4	4	ENSG00000149503	34	LT0031_51_4	1	1	LT0031_51/LT0031_51_4_34.tif
317	LT0031_51	C1	49	ENSG00000149503	52	LT0031_51_49	1	1	LT0031_51/LT0031_51_49_52.tif
318	LT0031_51	C4	52	ENSG00000149503	46	LT0031_51_52	1	1	LT0031_51/LT0031_51_52_46.tif
319	LT0032_01	A4	4	ENSG00000149503	45	LT0032_01_4	1	1	LT0032_01/LT0032_01_4_45.tif
320	LT0032_01	C1	49	ENSG00000149503	59	LT0032_01_49	1	1	LT0032_01/LT0032_01_49_59.tif
321	LT0032_01	C4	52	ENSG00000149503	50	LT0032_01_52	1	1	LT0032_01/LT0032_01_52_50.tif
322	LT0032_06	A4	4	ENSG00000149503	33	LT0032_06_4	1	1	LT0032_06/LT0032_06_4_33.tif
323	LT0032_06	C1	49	ENSG00000149503	35	LT0032_06_49	1	1	LT0032_06/LT0032_06_49_35.tif
324	LT0032_06	C4	52	ENSG00000149503	35	LT0032_06_52	1	1	LT0032_06/LT0032_06_52_35.tif
325	LT0032_14	A4	4	ENSG00000149503	31	LT0032_14_4	1	1	LT0032_14/LT0032_14_4_31.tif
326	LT0032_14	C1	49	ENSG00000149503	50	LT0032_14_49	1	1	LT0032_14/LT0032_14_49_50.tif
327	LT0032_14	C4	52	ENSG00000149503	34	LT0032_14_52	1	1	LT0032_14/LT0032_14_52_34.tif
328	LT0033_03	A4	4	ENSG00000149503	55	LT0033_03_4	1	1	LT0033_03/LT0033_03_4_55.tif
329	LT0033_03	C1	49	ENSG00000149503	50	LT0033_03_49	1	1	LT0033_03/LT0033_03_49_50.tif
330	LT0033_03	C4	52	ENSG00000149503	36	LT0033_03_52	1	1	LT0033_03/LT0033_03_52_36.tif
331	LT0033_11	A4	4	ENSG00000149503	61	LT0033_11_4	1	1	LT0033_11/LT0033_11_4_61.tif
332	LT0033_11	C1	49	ENSG00000149503	37	LT0033_11_49	1	1	LT0033_11/LT0033_11_49_37.tif
333	LT0033_11	C4	52	ENSG00000149503	46	LT0033_11_52	1	1	LT0033_11/LT0033_11_52_46.tif
334	LT0033_42	A4	4	ENSG00000149503	38	LT0033_42_4	1	1	LT0033_42/LT0033_42_4_38.tif
335	LT0033_42	C1	49	ENSG00000149503	36	LT0033_42_49	1	1	LT0033_42/LT0033_42_49_36.tif
336	LT0033_42	C4	52	ENSG00000149503	46	LT0033_42_52	1	1	LT0033_42/LT0033_42_52_46.tif
337	LT0034_01	A4	4	ENSG00000149503	62	LT0034_01_4	1	1	LT0034_01/LT0034_01_4_62.tif
338	LT0034_01	C1	49	ENSG00000149503	48	LT0034_01_49	1	1	LT0034_01/LT0034_01_49_48.tif
339	LT0034_01	C4	52	ENSG00000149503	54	LT0034_01_52	1	1	LT0034_01/LT0034_01_52_54.tif
340	LT0034_38	A4	4	ENSG00000149503	31	LT0034_38_4	1	1	LT0034_38/LT0034_38_4_31.tif
341	LT0034_38	C1	49	ENSG00000149503	41	LT0034_38_49	1	1	LT0034_38/LT0034_38_49_41.tif
342	LT0034_38	C4	52	ENSG00000149503	41	LT0034_38_52	1	1	LT0034_38/LT0034_38_52_41.tif
343	LT0034_41	A4	4	ENSG00000149503	33	LT0034_41_4	1	1	LT0034_41/LT0034_41_4_33.tif
344	LT0034_41	C1	49	ENSG00000149503	55	LT0034_41_49	1	1	LT0034_41/LT0034_41_49_55.tif
345	LT0034_41	C4	52	ENSG00000149503	33	LT0034_41_52	1	1	LT0034_41/LT0034_41_52_33.tif
346	LT0035_01	A4	4	ENSG00000149503	61	LT0035_01_4	1	1	LT0035_01/LT0035_01_4_61.tif
347	LT0035_01	C1	49	ENSG00000149503	48	LT0035_01_49	1	1	LT0035_01/LT0035_01_49_48.tif
348	LT0035_01	C4	52	ENSG00000149503	35	LT0035_01_52	1	1	LT0035_01/LT0035_01_52_35.tif
349	LT0035_06	A4	4	ENSG00000149503	31	LT0035_06_4	1	1	LT0035_06/LT0035_06_4_31.tif
350	LT0035_06	C1	49	ENSG00000149503	59	LT0035_06_49	1	1	LT0035_06/LT0035_06_49_59.tif
351	LT0035_06	C4	52	ENSG00000149503	51	LT0035_06_52	1	1	LT0035_06/LT0035_06_52_51.tif
352	LT0035_07	A4	4	ENSG00000149503	45	LT0035_07_4	1	1	LT0035_07/LT0035_07_4_45.tif
353	LT0035_07	C1	49	ENSG00000149503	48	LT0035_07_49	1	1	LT0035_07/LT0035_07_49_48.tif
354	LT0035_07	C4	52	ENSG00000149503	38	LT0035_07_52	1	1	LT0035_07/LT0035_07_52_38.tif
355	LT0035_10	A4	4	ENSG00000149503	34	LT0035_10_4	1	1	LT0035_10/LT0035_10_4_34.tif
356	LT0035_10	C1	49	ENSG00000149503	48	LT0035_10_49	1	1	LT0035_10/LT0035_10_49_48.tif
357	LT0035_10	C4	52	ENSG00000149503	59	LT0035_10_52	1	1	LT0035_10/LT0035_10_52_59.tif
358	LT0035_13	A4	4	ENSG00000149503	53	LT0035_13_4	1	1	LT0035_13/LT0035_13_4_53.tif
359	LT0035_13	C1	49	ENSG00000149503	37	LT0035_13_49	1	1	LT0035_13/LT0035_13_49_37.tif
360	LT0035_13	C4	52	ENSG00000149503	40	LT0035_13_52	1	1	LT0035_13/LT0035_13_52_40.tif
361	LT0035_47	A4	4	ENSG00000149503	41	LT0035_47_4	1	1	LT0035_47/LT0035_47_4_41.tif
362	LT0035_47	C1	49	ENSG00000149503	44	LT0035_47_49	1	1	LT0035_47/LT0035_47_49_44.tif
363	LT0035_47	C4	52	ENSG00000149503	37	LT0035_47_52	1	1	LT0035_47/LT0035_47_52_37.tif
364	LT0036_01	C1	49	ENSG00000149503	56	LT0036_01_49	1	1	LT0036_01/LT0036_01_49_56.tif
365	LT0036_01	C4	52	ENSG00000149503	37	LT0036_01_52	1	1	LT0036_01/LT0036_01_52_37.tif
366	LT0036_36	A4	4	ENSG00000149503	47	LT0036_36_4	1	1	LT0036_36/LT0036_36_4_47.tif
367	LT0036_36	C1	49	ENSG00000149503	47	LT0036_36_49	1	1	LT0036_36/LT0036_36_49_47.tif
368	LT0036_36	C4	52	ENSG00000149503	49	LT0036_36_52	1	1	LT0036_36/LT0036_36_52_49.tif
369	LT0036_52	A4	4	ENSG00000149503	61	LT0036_52_4	1	1	LT0036_52/LT0036_52_4_61.tif
370	LT0036_52	C1	49	ENSG00000149503	43	LT0036_52_49	1	1	LT0036_52/LT0036_52_49_43.tif
371	LT0036_55	A4	4	ENSG00000149503	40	LT0036_55_4	1	1	LT0036_55/LT0036_55_4_40.tif
372	LT0036_55	C1	49	ENSG00000149503	53	LT0036_55_49	1	1	LT0036_55/LT0036_55_49_53.tif
373	LT0037_41	A4	4	ENSG00000149503	31	LT0037_41_4	1	1	LT0037_41/LT0037_41_4_31.tif
374	LT0037_41	C1	49	ENSG00000149503	53	LT0037_41_49	1	1	LT0037_41/LT0037_41_49_53.tif
375	LT0037_41	C4	52	ENSG00000149503	54	LT0037_41_52	1	1	LT0037_41/LT0037_41_52_54.tif
376	LT0037_46	A4	4	ENSG00000149503	47	LT0037_46_4	1	1	LT0037_46/LT0037_46_4_47.tif
377	LT0037_46	C1	49	ENSG00000149503	50	LT0037_46_49	1	1	LT0037_46/LT0037_46_49_50.tif
378	LT0037_46	C4	52	ENSG00000149503	40	LT0037_46_52	1	1	LT0037_46/LT0037_46_52_40.tif
379	LT0037_51	A4	4	ENSG00000149503	47	LT0037_51_4	1	1	LT0037_51/LT0037_51_4_47.tif
380	LT0037_51	C1	49	ENSG00000149503	59	LT0037_51_49	1	1	LT0037_51/LT0037_51_49_59.tif
381	LT0037_51	C4	52	ENSG00000149503	50	LT0037_51_52	1	1	LT0037_51/LT0037_51_52_50.tif
382	LT0037_52	A4	4	ENSG00000149503	46	LT0037_52_4	1	1	LT0037_52/LT0037_52_4_46.tif
383	LT0037_52	C1	49	ENSG00000149503	41	LT0037_52_49	1	1	LT0037_52/LT0037_52_49_41.tif
384	LT0037_52	C4	52	ENSG00000149503	58	LT0037_52_52	1	1	LT0037_52/LT0037_52_52_58.tif
385	LT0038_01	A4	4	ENSG00000149503	35	LT0038_01_4	1	1	LT0038_01/LT0038_01_4_35.tif
386	LT0038_01	C1	49	ENSG00000149503	54	LT0038_01_49	1	1	LT0038_01/LT0038_01_49_54.tif
387	LT0038_01	C4	52	ENSG00000149503	45	LT0038_01_52	1	1	LT0038_01/LT0038_01_52_45.tif
388	LT0038_02	A4	4	ENSG00000149503	62	LT0038_02_4	1	1	LT0038_02/LT0038_02_4_62.tif
389	LT0038_02	C1	49	ENSG00000149503	52	LT0038_02_49	1	1	LT0038_02/LT0038_02_49_52.tif
390	LT0038_02	C4	52	ENSG00000149503	45	LT0038_02_52	1	1	LT0038_02/LT0038_02_52_45.tif
391	LT0038_08	A4	4	ENSG00000149503	59	LT0038_08_4	1	1	LT0038_08/LT0038_08_4_59.tif
392	LT0038_08	C1	49	ENSG00000149503	34	LT0038_08_49	1	1	LT0038_08/LT0038_08_49_34.tif
393	LT0038_27	A4	4	ENSG00000149503	55	LT0038_27_4	1	1	LT0038_27/LT0038_27_4_55.tif
394	LT0038_27	C1	49	ENSG00000149503	55	LT0038_27_49	1	1	LT0038_27/LT0038_27_49_55.tif
395	LT0038_27	C4	52	ENSG00000149503	47	LT0038_27_52	1	1	LT0038_27/LT0038_27_52_47.tif
396	LT0039_02	A4	4	ENSG00000149503	45	LT0039_02_4	1	1	LT0039_02/LT0039_02_4_45.tif
397	LT0039_02	C1	49	ENSG00000149503	53	LT0039_02_49	1	1	LT0039_02/LT0039_02_49_53.tif
398	LT0039_02	C4	52	ENSG00000149503	46	LT0039_02_52	1	1	LT0039_02/LT0039_02_52_46.tif
399	LT0039_39	A4	4	ENSG00000149503	38	LT0039_39_4	1	1	LT0039_39/LT0039_39_4_38.tif
400	LT0039_39	C1	49	ENSG00000149503	59	LT0039_39_49	1	1	LT0039_39/LT0039_39_49_59.tif
401	LT0039_39	C4	52	ENSG00000149503	45	LT0039_39_52	1	1	LT0039_39/LT0039_39_52_45.tif
402	LT0039_45	A4	4	ENSG00000149503	44	LT0039_45_4	1	1	LT0039_45/LT0039_45_4_44.tif
403	LT0039_45	C1	49	ENSG00000149503	46	LT0039_45_49	1	1	LT0039_45/LT0039_45_49_46.tif
404	LT0039_45	C4	52	ENSG00000149503	56	LT0039_45_52	1	1	LT0039_45/LT0039_45_52_56.tif
405	LT0040_01	A4	4	ENSG00000149503	52	LT0040_01_4	1	1	LT0040_01/LT0040_01_4_52.tif
406	LT0040_01	C1	49	ENSG00000149503	51	LT0040_01_49	1	1	LT0040_01/LT0040_01_49_51.tif
407	LT0040_01	C4	52	ENSG00000149503	56	LT0040_01_52	1	1	LT0040_01/LT0040_01_52_56.tif
408	LT0040_42	A4	4	ENSG00000149503	57	LT0040_42_4	1	1	LT0040_42/LT0040_42_4_57.tif
409	LT0040_42	C1	49	ENSG00000149503	52	LT0040_42_49	1	1	LT0040_42/LT0040_42_49_52.tif
410	LT0040_42	C4	52	ENSG00000149503	49	LT0040_42_52	1	1	LT0040_42/LT0040_42_52_49.tif
411	LT0040_44	A4	4	ENSG00000149503	45	LT0040_44_4	1	1	LT0040_44/LT0040_44_4_45.tif
412	LT0040_44	C1	49	ENSG00000149503	60	LT0040_44_49	1	1	LT0040_44/LT0040_44_49_60.tif
413	LT0040_44	C4	52	ENSG00000149503	43	LT0040_44_52	1	1	LT0040_44/LT0040_44_52_43.tif
414	LT0041_03	A4	4	ENSG00000149503	36	LT0041_03_4	1	1	LT0041_03/LT0041_03_4_36.tif
415	LT0041_03	C1	49	ENSG00000149503	53	LT0041_03_49	1	1	LT0041_03/LT0041_03_49_53.tif
416	LT0041_03	C4	52	ENSG00000149503	58	LT0041_03_52	1	1	LT0041_03/LT0041_03_52_58.tif
417	LT0041_32	A4	4	ENSG00000149503	53	LT0041_32_4	1	1	LT0041_32/LT0041_32_4_53.tif
418	LT0041_32	C1	49	ENSG00000149503	43	LT0041_32_49	1	1	LT0041_32/LT0041_32_49_43.tif
419	LT0041_32	C4	52	ENSG00000149503	43	LT0041_32_52	1	1	LT0041_32/LT0041_32_52_43.tif
420	LT0041_35	A4	4	ENSG00000149503	55	LT0041_35_4	1	1	LT0041_35/LT0041_35_4_55.tif
421	LT0041_35	C1	49	ENSG00000149503	58	LT0041_35_49	1	1	LT0041_35/LT0041_35_49_58.tif
422	LT0041_35	C4	52	ENSG00000149503	57	LT0041_35_52	1	1	LT0041_35/LT0041_35_52_57.tif
423	LT0042_09	A4	4	ENSG00000149503	43	LT0042_09_4	1	1	LT0042_09/LT0042_09_4_43.tif
424	LT0042_09	C1	49	ENSG00000149503	38	LT0042_09_49	1	1	LT0042_09/LT0042_09_49_38.tif
425	LT0042_09	C4	52	ENSG00000149503	54	LT0042_09_52	1	1	LT0042_09/LT0042_09_52_54.tif
426	LT0042_10	A4	4	ENSG00000149503	38	LT0042_10_4	1	1	LT0042_10/LT0042_10_4_38.tif
427	LT0042_10	C1	49	ENSG00000149503	60	LT0042_10_49	1	1	LT0042_10/LT0042_10_49_60.tif
428	LT0042_10	C4	52	ENSG00000149503	42	LT0042_10_52	1	1	LT0042_10/LT0042_10_52_42.tif
429	LT0042_28	A4	4	ENSG00000149503	43	LT0042_28_4	1	1	LT0042_28/LT0042_28_4_43.tif
430	LT0042_28	C1	49	ENSG00000149503	49	LT0042_28_49	1	1	LT0042_28/LT0042_28_49_49.tif
431	LT0042_28	C4	52	ENSG00000149503	37	LT0042_28_52	1	1	LT0042_28/LT0042_28_52_37.tif
432	LT0043_01	A4	4	ENSG00000149503	58	LT0043_01_4	1	1	LT0043_01/LT0043_01_4_58.tif
433	LT0043_01	C1	49	ENSG00000149503	47	LT0043_01_49	1	1	LT0043_01/LT0043_01_49_47.tif
434	LT0043_01	C4	52	ENSG00000149503	60	LT0043_01_52	1	1	LT0043_01/LT0043_01_52_60.tif
435	LT0043_11	A4	4	ENSG00000149503	36	LT0043_11_4	1	1	LT0043_11/LT0043_11_4_36.tif
436	LT0043_11	C1	49	ENSG00000149503	33	LT0043_11_49	1	1	LT0043_11/LT0043_11_49_33.tif
437	LT0043_11	C4	52	ENSG00000149503	32	LT0043_11_52	1	1	LT0043_11/LT0043_11_52_32.tif
438	LT0043_48	A4	4	ENSG00000149503	42	LT0043_48_4	1	1	LT0043_48/LT0043_48_4_42.tif
439	LT0043_48	C4	52	ENSG00000149503	57	LT0043_48_52	1	1	LT0043_48/LT0043_48_52_57.tif
440	LT0044_02	A4	4	ENSG00000149503	55	LT0044_02_4	1	1	LT0044_02/LT0044_02_4_55.tif
441	LT0044_02	C1	49	ENSG00000149503	36	LT0044_02_49	1	1	LT0044_02/LT0044_02_49_36.tif
442	LT0044_02	C4	52	ENSG00000149503	40	LT0044_02_52	1	1	LT0044_02/LT0044_02_52_40.tif
443	LT0044_16	A4	4	ENSG00000149503	51	LT0044_16_4	1	1	LT0044_16/LT0044_16_4_51.tif
444	LT0044_16	C1	49	ENSG00000149503	56	LT0044_16_49	1	1	LT0044_16/LT0044_16_49_56.tif
445	LT0044_16	C4	52	ENSG00000149503	58	LT0044_16_52	1	1	LT0044_16/LT0044_16_52_58.tif
446	LT0044_36	A4	4	ENSG00000149503	42	LT0044_36_4	1	1	LT0044_36/LT0044_36_4_42.tif
447	LT0044_36	C1	49	ENSG00000149503	32	LT0044_36_49	1	1	LT0044_36/LT0044_36_49_32.tif
448	LT0044_36	C4	52	ENSG00000149503	49	LT0044_36_52	1	1	LT0044_36/LT0044_36_52_49.tif
449	LT0045_10	A4	4	ENSG00000149503	62	LT0045_10_4	1	1	LT0045_10/LT0045_10_4_62.tif
450	LT0045_10	C1	49	ENSG00000149503	61	LT0045_10_49	1	1	LT0045_10/LT0045_10_49_61.tif
451	LT0045_10	C4	52	ENSG00000149503	31	LT0045_10_52	1	1	LT0045_10/LT0045_10_52_31.tif
452	LT0045_12	A4	4	ENSG00000149503	57	LT0045_12_4	1	1	LT0045_12/LT0045_12_4_57.tif
453	LT0045_12	C1	49	ENSG00000149503	51	LT0045_12_49	1	1	LT0045_12/LT0045_12_49_51.tif
454	LT0045_12	C4	52	ENSG00000149503	61	LT0045_12_52	1	1	LT0045_12/LT0045_12_52_61.tif
455	LT0045_19	A4	4	ENSG00000149503	38	LT0045_19_4	1	1	LT0045_19/LT0045_19_4_38.tif
456	LT0045_19	C1	49	ENSG00000149503	31	LT0045_19_49	1	1	LT0045_19/LT0045_19_49_31.tif
457	LT0045_19	C4	52	ENSG00000149503	53	LT0045_19_52	1	1	LT0045_19/LT0045_19_52_53.tif
458	LT0046_03	A4	4	ENSG00000149503	33	LT0046_03_4	1	1	LT0046_03/LT0046_03_4_33.tif
459	LT0046_03	C1	49	ENSG00000149503	51	LT0046_03_49	1	1	LT0046_03/LT0046_03_49_51.tif
460	LT0046_03	C4	52	ENSG00000149503	34	LT0046_03_52	1	1	LT0046_03/LT0046_03_52_34.tif
461	LT0046_19	A4	4	ENSG00000149503	37	LT0046_19_4	1	1	LT0046_19/LT0046_19_4_37.tif
462	LT0046_19	C1	49	ENSG00000149503	43	LT0046_19_49	1	1	LT0046_19/LT0046_19_49_43.tif
463	LT0046_19	C4	52	ENSG00000149503	38	LT0046_19_52	1	1	LT0046_19/LT0046_19_52_38.tif
464	LT0046_35	A4	4	ENSG00000149503	37	LT0046_35_4	1	1	LT0046_35/LT0046_35_4_37.tif
465	LT0046_35	C1	49	ENSG00000149503	50	LT0046_35_49	1	1	LT0046_35/LT0046_35_49_50.tif
466	LT0046_35	C4	52	ENSG00000149503	46	LT0046_35_52	1	1	LT0046_35/LT0046_35_52_46.tif
467	LT0047_03	A4	4	ENSG00000149503	47	LT0047_03_4	1	1	LT0047_03/LT0047_03_4_47.tif
468	LT0047_03	C1	49	ENSG00000149503	60	LT0047_03_49	1	1	LT0047_03/LT0047_03_49_60.tif
